ride_id,travel_from,travel_to,car_type,max_capacity,Seats_Sold,Year,Month,Day,Weekday,Hour
12291,Kisii,Nairobi,shuttle,11,8,2017,12,1,4,10
12292,Kisii,Nairobi,shuttle,11,8,2017,12,1,4,10
12293,Kisii,Nairobi,Bus,49,1,2017,12,1,4,7
12294,Kisii,Nairobi,shuttle,11,9,2017,12,1,4,10
12295,Nyachenge,Nairobi,Bus,49,2,2018,3,15,3,7
12296,Kijauri,Nairobi,shuttle,11,1,2018,3,15,3,6
12297,Kisii,Nairobi,shuttle,11,7,2017,12,1,4,10
12298,Kisii,Nairobi,shuttle,11,9,2017,12,1,4,10
12299,Kisii,Nairobi,shuttle,11,10,2017,12,1,4,10
12300,Homa Bay,Nairobi,Bus,49,13,2018,3,15,3,7
12301,Rongo,Nairobi,Bus,49,5,2018,3,15,3,7
12302,Rongo,Nairobi,Bus,49,1,2018,3,15,3,7
12307,Keroka,Nairobi,shuttle,11,12,2018,3,16,4,5
12308,Kisii,Nairobi,shuttle,11,4,2017,12,1,4,10
12309,Kisii,Nairobi,shuttle,11,8,2017,12,1,4,10
12310,Kisii,Nairobi,shuttle,11,9,2017,12,1,4,10
12311,Kisii,Nairobi,shuttle,11,9,2017,12,1,4,10
12312,Rongo,Nairobi,Bus,49,14,2018,3,16,4,7
12313,Sirare,Nairobi,Bus,49,46,2018,3,16,4,19
12314,Kijauri,Nairobi,Bus,49,4,2018,3,16,4,7
12315,Migori,Nairobi,Bus,49,46,2018,3,16,4,7
12316,Homa Bay,Nairobi,Bus,49,1,2018,3,16,4,7
12317,Homa Bay,Nairobi,Bus,49,41,2018,3,16,4,7
12318,Nyachenge,Nairobi,Bus,49,2,2018,3,16,4,7
12319,Kijauri,Nairobi,shuttle,11,2,2018,3,16,4,10
12320,Kisii,Nairobi,shuttle,11,1,2017,12,1,4,6
12321,Kisii,Nairobi,shuttle,11,10,2017,12,1,4,10
12322,Kisii,Nairobi,shuttle,11,11,2017,12,1,4,10
12323,Kisii,Nairobi,shuttle,11,3,2017,12,1,4,10
12324,Kisii,Nairobi,shuttle,11,3,2017,12,1,4,9
12325,Kisii,Nairobi,shuttle,11,3,2017,12,1,4,9
12326,Kisii,Nairobi,shuttle,11,7,2017,12,1,4,9
12327,Kijauri,Nairobi,shuttle,11,1,2018,3,16,4,10
12328,Kisii,Nairobi,shuttle,11,5,2017,12,1,4,9
12329,Kijauri,Nairobi,shuttle,11,1,2018,3,16,4,10
12330,Kisii,Nairobi,shuttle,11,5,2017,12,1,4,9
12331,Kisii,Nairobi,shuttle,11,8,2017,12,1,4,9
12332,Kijauri,Nairobi,shuttle,11,1,2018,3,16,4,10
12333,Kisii,Nairobi,shuttle,11,7,2017,12,1,4,8
12334,Kehancha,Nairobi,Bus,49,3,2018,3,16,4,7
12335,Kisii,Nairobi,shuttle,11,9,2017,12,1,4,8
12336,Kisii,Nairobi,shuttle,11,11,2017,12,1,4,8
12337,Kisii,Nairobi,shuttle,11,8,2017,12,1,4,8
12338,Kisii,Nairobi,shuttle,11,11,2017,12,1,4,5
12339,Migori,Nairobi,Bus,49,16,2018,3,16,4,7
12340,Kisii,Nairobi,shuttle,11,7,2017,12,1,4,8
12341,Kijauri,Nairobi,shuttle,11,1,2018,3,16,4,9
12342,Kisii,Nairobi,shuttle,11,10,2017,12,1,4,5
12343,Kisii,Nairobi,shuttle,11,10,2017,12,1,4,5
12344,Kisii,Nairobi,shuttle,11,1,2017,12,1,4,5
12347,Kisii,Nairobi,Bus,49,3,2017,11,30,3,7
12348,Kisii,Nairobi,shuttle,11,5,2017,11,30,3,11
12349,Kisii,Nairobi,shuttle,11,2,2017,11,30,3,9
12350,Kisii,Nairobi,shuttle,11,8,2017,11,30,3,11
12351,Kisii,Nairobi,shuttle,11,2,2017,11,30,3,10
12352,Kisii,Nairobi,Bus,49,4,2017,11,30,3,7
12353,Kisii,Nairobi,shuttle,11,1,2017,11,30,3,10
12354,Kisii,Nairobi,shuttle,11,1,2017,11,30,3,10
12355,Kisii,Nairobi,shuttle,11,2,2017,11,30,3,10
12356,Kisii,Nairobi,shuttle,11,2,2017,11,30,3,5
12357,Kisii,Nairobi,shuttle,11,3,2017,11,30,3,9
12358,Kisii,Nairobi,shuttle,11,7,2017,11,30,3,8
12359,Kisii,Nairobi,shuttle,11,6,2017,11,30,3,10
12360,Kisii,Nairobi,shuttle,11,8,2017,11,30,3,9
12361,Kijauri,Nairobi,shuttle,11,1,2018,3,16,4,7
12362,Kisii,Nairobi,shuttle,11,2,2017,11,30,3,8
12363,Kisii,Nairobi,shuttle,11,4,2017,11,30,3,9
12364,Kisii,Nairobi,shuttle,11,6,2017,11,30,3,9
12365,Kisii,Nairobi,shuttle,11,2,2017,11,30,3,5
12366,Kisii,Nairobi,shuttle,11,1,2017,11,30,3,5
12368,Kisii,Nairobi,shuttle,11,11,2017,11,30,3,7
12371,Homa Bay,Nairobi,Bus,49,11,2018,3,16,4,7
12372,Kijauri,Nairobi,shuttle,11,1,2018,3,16,4,6
12373,Homa Bay,Nairobi,Bus,49,1,2018,3,16,4,7
12374,Nyachenge,Nairobi,Bus,49,1,2018,3,16,4,7
12375,Sirare,Nairobi,Bus,49,3,2018,3,16,4,6
12376,Rongo,Nairobi,Bus,49,3,2018,3,16,4,7
12377,Kehancha,Nairobi,Bus,49,1,2018,3,16,4,7
12378,Kijauri,Nairobi,shuttle,11,1,2018,3,16,4,5
12379,Kisii,Nairobi,Bus,49,18,2017,11,29,2,7
12380,Kisii,Nairobi,Bus,49,4,2017,11,29,2,7
12382,Kisii,Nairobi,shuttle,11,7,2017,11,29,2,10
12385,Kisii,Nairobi,shuttle,11,1,2017,11,29,2,10
12387,Kisii,Nairobi,Bus,49,4,2017,11,29,2,7
12388,Kisii,Nairobi,shuttle,11,4,2017,11,29,2,10
12389,Kisii,Nairobi,shuttle,11,9,2017,11,29,2,10
12391,Kisii,Nairobi,Bus,49,20,2017,11,29,2,7
12392,Kisii,Nairobi,shuttle,11,11,2017,11,29,2,9
12393,Homa Bay,Nairobi,Bus,49,36,2018,3,17,5,7
12394,Sirare,Nairobi,Bus,49,21,2018,3,17,5,19
12395,Migori,Nairobi,Bus,49,13,2018,3,17,5,7
12396,Rongo,Nairobi,Bus,49,10,2018,3,17,5,7
12397,Nyachenge,Nairobi,Bus,49,3,2018,3,17,5,7
12398,Migori,Nairobi,Bus,49,22,2018,3,17,5,7
12399,Nyachenge,Nairobi,Bus,49,4,2018,3,17,5,7
12400,Kisii,Nairobi,shuttle,11,11,2017,11,29,2,10
12401,Kehancha,Nairobi,Bus,49,5,2018,3,17,5,7
12402,Kijauri,Nairobi,Bus,49,1,2018,3,17,5,7
12403,Kijauri,Nairobi,shuttle,11,1,2018,3,17,5,8
12404,Kijauri,Nairobi,Bus,49,1,2018,3,17,5,7
12405,Kijauri,Nairobi,shuttle,11,3,2018,3,17,5,6
12406,Rongo,Nairobi,Bus,49,6,2018,3,17,5,7
12407,Rongo,Nairobi,Bus,49,3,2018,3,17,5,7
12408,Kijauri,Nairobi,Bus,49,1,2018,3,17,5,7
12409,Homa Bay,Nairobi,Bus,49,9,2018,3,17,5,7
12410,Homa Bay,Nairobi,Bus,49,1,2018,3,17,5,7
12411,Sirare,Nairobi,Bus,49,2,2018,3,17,5,6
12412,Kehancha,Nairobi,Bus,49,5,2018,3,17,5,7
12413,Kijauri,Nairobi,shuttle,11,1,2018,3,17,5,5
12417,Kisii,Nairobi,shuttle,11,5,2017,11,29,2,10
12418,Nyachenge,Nairobi,Bus,49,2,2018,3,18,6,7
12419,Sirare,Nairobi,Bus,49,46,2018,3,18,6,19
12420,Homa Bay,Nairobi,Bus,49,34,2018,3,18,6,7
12421,Migori,Nairobi,Bus,49,37,2018,3,18,6,7
12422,Migori,Nairobi,Bus,49,22,2018,3,18,6,7
12423,Homa Bay,Nairobi,Bus,49,2,2018,3,18,6,7
12424,Keroka,Nairobi,Bus,49,2,2018,3,18,6,7
12425,Kehancha,Nairobi,Bus,49,10,2018,3,18,6,7
12426,Kisii,Nairobi,shuttle,11,1,2017,11,29,2,10
12427,Nyachenge,Nairobi,Bus,49,2,2018,3,18,6,7
12428,Kisii,Nairobi,shuttle,11,5,2017,11,29,2,10
12429,Kijauri,Nairobi,Bus,49,7,2018,3,18,6,7
12430,Rongo,Nairobi,Bus,49,5,2018,3,18,6,7
12431,Nyachenge,Nairobi,Bus,49,1,2018,3,18,6,7
12432,Kijauri,Nairobi,shuttle,11,1,2018,3,18,6,6
12433,Homa Bay,Nairobi,Bus,49,23,2018,3,18,6,7
12434,Sirare,Nairobi,Bus,49,5,2018,3,18,6,6
12435,Homa Bay,Nairobi,Bus,49,1,2018,3,18,6,7
12436,Rongo,Nairobi,Bus,49,4,2018,3,18,6,7
12437,Rongo,Nairobi,Bus,49,3,2018,3,18,6,7
12438,Kisii,Nairobi,shuttle,11,8,2017,11,29,2,10
12443,Kisii,Nairobi,shuttle,11,9,2017,11,29,2,5
12445,Kisii,Nairobi,shuttle,11,4,2017,11,29,2,5
12446,Kisii,Nairobi,shuttle,11,9,2017,11,29,2,9
12447,Kijauri,Nairobi,Bus,49,4,2018,3,19,0,7
12448,Sirare,Nairobi,Bus,49,35,2018,3,19,0,19
12449,Migori,Nairobi,Bus,49,41,2018,3,19,0,7
12450,Homa Bay,Nairobi,Bus,49,33,2018,3,19,0,7
12451,Homa Bay,Nairobi,Bus,49,4,2018,3,19,0,7
12452,Nyachenge,Nairobi,Bus,49,1,2018,3,19,0,7
12453,Rongo,Nairobi,Bus,49,8,2018,3,19,0,7
12454,Rongo,Nairobi,Bus,49,9,2018,3,19,0,7
12455,Kehancha,Nairobi,Bus,49,10,2018,3,19,0,7
12456,Sirare,Nairobi,Bus,49,5,2018,3,19,0,6
12457,Rongo,Nairobi,Bus,49,4,2018,3,19,0,7
12458,Kehancha,Nairobi,Bus,49,3,2018,3,19,0,7
12459,Keroka,Nairobi,shuttle,11,1,2018,3,19,0,6
12460,Kijauri,Nairobi,shuttle,11,1,2018,3,19,0,7
12461,Kijauri,Nairobi,shuttle,11,1,2018,3,19,0,6
12462,Migori,Nairobi,Bus,49,16,2018,3,19,0,7
12463,Kijauri,Nairobi,shuttle,11,2,2018,3,19,0,6
12464,Kijauri,Nairobi,shuttle,11,3,2018,3,19,0,6
12465,Nyachenge,Nairobi,Bus,49,1,2018,3,19,0,7
12466,Homa Bay,Nairobi,Bus,49,10,2018,3,19,0,7
12467,Kijauri,Nairobi,shuttle,11,1,2018,3,19,0,6
12468,Kijauri,Nairobi,shuttle,11,1,2018,3,19,0,5
12473,Kisii,Nairobi,shuttle,11,4,2017,11,29,2,9
12474,Kisii,Nairobi,shuttle,11,10,2017,11,29,2,9
12475,Keroka,Nairobi,shuttle,11,1,2018,3,20,1,5
12476,Rongo,Nairobi,Bus,49,2,2018,3,20,1,7
12477,Sirare,Nairobi,Bus,49,47,2018,3,20,1,19
12478,Homa Bay,Nairobi,Bus,49,33,2018,3,20,1,7
12479,Nyachenge,Nairobi,Bus,49,6,2018,3,20,1,7
12480,Rongo,Nairobi,Bus,49,1,2018,3,20,1,7
12481,Rongo,Nairobi,Bus,49,3,2018,3,20,1,7
12482,Kijauri,Nairobi,Bus,49,4,2018,3,20,1,7
12483,Migori,Nairobi,Bus,49,28,2018,3,20,1,7
12484,Kehancha,Nairobi,Bus,49,16,2018,3,20,1,7
12485,Rongo,Nairobi,Bus,49,2,2018,3,20,1,7
12486,Awendo,Nairobi,Bus,49,1,2018,3,20,1,7
12487,Rongo,Nairobi,Bus,49,4,2018,3,20,1,7
12488,Rongo,Nairobi,Bus,49,11,2018,3,20,1,7
12489,Migori,Nairobi,Bus,49,13,2018,3,20,1,7
12490,Kijauri,Nairobi,shuttle,11,1,2018,3,20,1,9
12491,Kijauri,Nairobi,shuttle,11,1,2018,3,20,1,7
12492,Kisii,Nairobi,shuttle,11,9,2017,11,29,2,9
12493,Kijauri,Nairobi,shuttle,11,1,2018,3,20,1,7
12494,Kijauri,Nairobi,shuttle,11,1,2018,3,20,1,6
12495,Kehancha,Nairobi,Bus,49,6,2018,3,20,1,7
12496,Homa Bay,Nairobi,Bus,49,10,2018,3,20,1,7
12497,Sirare,Nairobi,Bus,49,9,2018,3,20,1,6
12498,Kijauri,Nairobi,shuttle,11,1,2018,3,20,1,5
12499,Kijauri,Nairobi,shuttle,11,1,2018,3,20,1,5
12505,Nyachenge,Nairobi,Bus,49,1,2018,3,20,1,7
12506,Kisii,Nairobi,shuttle,11,11,2017,11,29,2,9
12507,Rongo,Nairobi,Bus,49,1,2018,3,21,2,8
12508,Rongo,Nairobi,Bus,49,1,2018,3,21,2,7
12509,Rongo,Nairobi,Bus,49,7,2018,3,21,2,7
12510,Sirare,Nairobi,Bus,49,33,2018,3,21,2,19
12511,Homa Bay,Nairobi,Bus,49,28,2018,3,21,2,7
12512,Keroka,Nairobi,Bus,49,1,2018,3,21,2,7
12513,Rongo,Nairobi,Bus,49,3,2018,3,21,2,7
12514,Homa Bay,Nairobi,Bus,49,1,2018,3,21,2,7
12515,Migori,Nairobi,Bus,49,27,2018,3,21,2,7
12516,Rongo,Nairobi,Bus,49,4,2018,3,21,2,7
12517,Rongo,Nairobi,Bus,49,6,2018,3,21,2,7
12518,Nyachenge,Nairobi,Bus,49,3,2018,3,21,2,7
12519,Kijauri,Nairobi,Bus,49,3,2018,3,21,2,7
12520,Homa Bay,Nairobi,Bus,49,3,2018,3,21,2,7
12521,Kisii,Nairobi,shuttle,11,8,2017,11,29,2,8
12522,Kehancha,Nairobi,Bus,49,18,2018,3,21,2,7
12523,Kijauri,Nairobi,shuttle,11,1,2018,3,21,2,8
12524,Rongo,Nairobi,Bus,49,1,2018,3,21,2,7
12525,Kijauri,Nairobi,shuttle,11,2,2018,3,21,2,8
12526,Awendo,Nairobi,Bus,49,6,2018,3,21,2,7
12527,Rongo,Nairobi,Bus,49,4,2018,3,21,2,7
12528,Rongo,Nairobi,Bus,49,1,2018,3,21,2,7
12529,Migori,Nairobi,Bus,49,19,2018,3,21,2,7
12530,Kijauri,Nairobi,shuttle,11,2,2018,3,21,2,6
12531,Kijauri,Nairobi,shuttle,11,1,2018,3,21,2,6
12532,Kijauri,Nairobi,shuttle,11,1,2018,3,21,2,6
12533,Homa Bay,Nairobi,Bus,49,7,2018,3,21,2,7
12534,Sirare,Nairobi,Bus,49,4,2018,3,21,2,6
12535,Kehancha,Nairobi,Bus,49,14,2018,3,21,2,7
12541,Kisii,Nairobi,shuttle,11,8,2017,11,29,2,8
12542,Kisii,Nairobi,shuttle,11,9,2017,11,29,2,8
12543,Migori,Nairobi,Bus,49,33,2018,3,22,3,7
12544,Rongo,Nairobi,Bus,49,6,2018,3,22,3,7
12545,Sirare,Nairobi,Bus,49,18,2018,3,22,3,19
12546,Nyachenge,Nairobi,Bus,49,2,2018,3,22,3,7
12547,Homa Bay,Nairobi,Bus,49,28,2018,3,22,3,7
12548,Awendo,Nairobi,Bus,49,1,2018,3,22,3,6
12549,Rongo,Nairobi,Bus,49,1,2018,3,22,3,7
12550,Rongo,Nairobi,Bus,49,7,2018,3,22,3,7
12551,Awendo,Nairobi,Bus,49,10,2018,3,22,3,7
12552,Rongo,Nairobi,Bus,49,10,2018,3,22,3,7
12553,Kehancha,Nairobi,Bus,49,12,2018,3,22,3,7
12554,Kijauri,Nairobi,Bus,49,3,2018,3,22,3,7
12555,Kijauri,Nairobi,shuttle,11,1,2018,3,22,3,9
12556,Keroka,Nairobi,shuttle,11,1,2018,3,22,3,9
12557,Kijauri,Nairobi,shuttle,11,1,2018,3,22,3,8
12558,Rongo,Nairobi,Bus,49,3,2018,3,22,3,7
12559,Kijauri,Nairobi,shuttle,11,1,2018,3,22,3,7
12560,Kijauri,Nairobi,shuttle,11,1,2018,3,22,3,7
12561,Kijauri,Nairobi,shuttle,11,1,2018,3,22,3,6
12562,Homa Bay,Nairobi,Bus,49,20,2018,3,22,3,7
12563,Kijauri,Nairobi,shuttle,11,1,2018,3,22,3,6
12564,Migori,Nairobi,Bus,49,19,2018,3,22,3,8
12565,Sirare,Nairobi,Bus,49,3,2018,3,22,3,6
12566,Kijauri,Nairobi,shuttle,11,1,2018,3,22,3,5
12567,Kehancha,Nairobi,Bus,49,10,2018,3,22,3,7
12568,Kijauri,Nairobi,shuttle,11,2,2018,3,22,3,5
12569,Rongo,Nairobi,Bus,49,4,2018,3,22,3,7
12570,Migori,Nairobi,Bus,49,8,2018,3,22,3,7
12571,Homa Bay,Nairobi,Bus,49,1,2018,3,22,3,7
12572,Rongo,Nairobi,Bus,49,2,2018,3,22,3,7
12579,Kisii,Nairobi,shuttle,11,1,2017,11,29,2,8
12580,Sirare,Nairobi,Bus,49,47,2018,3,23,4,19
12581,Rongo,Nairobi,Bus,49,3,2018,3,23,4,7
12582,Migori,Nairobi,Bus,49,37,2018,3,23,4,7
12583,Rongo,Nairobi,Bus,49,1,2018,3,23,4,8
12584,Awendo,Nairobi,Bus,49,18,2018,3,23,4,7
12585,Awendo,Nairobi,Bus,49,2,2018,3,23,4,8
12586,Rongo,Nairobi,Bus,49,5,2018,3,23,4,7
12587,Homa Bay,Nairobi,Bus,49,31,2018,3,23,4,7
12588,Rongo,Nairobi,Bus,49,1,2018,3,23,4,7
12589,Kijauri,Nairobi,Bus,49,5,2018,3,23,4,7
12591,Kehancha,Nairobi,Bus,49,18,2018,3,23,4,7
12592,Rongo,Nairobi,Bus,49,3,2018,3,23,4,7
12593,Kijauri,Nairobi,shuttle,11,1,2018,3,23,4,8
12594,Kisii,Nairobi,shuttle,11,1,2017,11,29,2,8
12595,Kisii,Nairobi,shuttle,11,3,2017,11,29,2,7
12596,Homa Bay,Nairobi,Bus,49,13,2018,3,23,4,7
12597,Kisii,Nairobi,shuttle,11,11,2017,11,29,2,7
12598,Nyachenge,Nairobi,Bus,49,4,2018,3,23,4,7
12599,Migori,Nairobi,Bus,49,7,2018,3,23,4,8
12600,Rongo,Nairobi,Bus,49,6,2018,3,23,4,7
12601,Sirare,Nairobi,Bus,49,2,2018,3,23,4,6
12602,Migori,Nairobi,Bus,49,1,2018,3,23,4,7
12609,Kisii,Nairobi,shuttle,11,3,2017,11,29,2,7
12610,Nyachenge,Nairobi,Bus,49,2,2018,3,24,5,8
12611,Rongo,Nairobi,Bus,49,6,2018,3,24,5,7
12612,Awendo,Nairobi,Bus,49,5,2018,3,24,5,8
12613,Sirare,Nairobi,Bus,49,23,2018,3,24,5,19
12614,Homa Bay,Nairobi,Bus,49,34,2018,3,24,5,7
12615,Kisii,Nairobi,shuttle,11,1,2017,11,29,2,6
12616,Migori,Nairobi,Bus,49,19,2018,3,24,5,8
12617,Rongo,Nairobi,Bus,49,8,2018,3,24,5,7
12618,Kijauri,Nairobi,Bus,49,2,2018,3,24,5,7
12619,Migori,Nairobi,Bus,49,37,2018,3,24,5,7
12620,Awendo,Nairobi,Bus,49,11,2018,3,24,5,7
12621,Keroka,Nairobi,Bus,49,2,2018,3,24,5,7
12622,Rongo,Nairobi,Bus,49,2,2018,3,24,5,7
12623,Kehancha,Nairobi,Bus,49,26,2018,3,24,5,7
12624,Awendo,Nairobi,Bus,49,8,2018,3,24,5,7
12625,Kijauri,Nairobi,shuttle,11,1,2018,3,24,5,10
12626,Keroka,Nairobi,Bus,49,1,2018,3,24,5,7
12627,Kijauri,Nairobi,shuttle,11,1,2018,3,24,5,9
12628,Rongo,Nairobi,Bus,49,1,2018,3,24,5,7
12629,Rongo,Nairobi,Bus,49,7,2018,3,24,5,7
12630,Keroka,Nairobi,Bus,49,1,2018,3,24,5,7
12631,Kijauri,Nairobi,shuttle,11,1,2018,3,24,5,7
12632,Kijauri,Nairobi,Bus,49,3,2018,3,24,5,19
12633,Kijauri,Nairobi,shuttle,11,1,2018,3,24,5,6
12634,Homa Bay,Nairobi,Bus,49,5,2018,3,24,5,7
12635,Nyachenge,Nairobi,Bus,49,1,2018,3,24,5,7
12636,Sirare,Nairobi,Bus,49,2,2018,3,24,5,6
12637,Kijauri,Nairobi,shuttle,11,1,2018,3,24,5,6
12639,Kijauri,Nairobi,shuttle,11,1,2018,3,24,5,6
12640,Kehancha,Nairobi,Bus,49,11,2018,3,24,5,7
12641,Rongo,Nairobi,Bus,49,1,2018,3,24,5,7
12642,Kijauri,Nairobi,shuttle,11,1,2018,3,24,5,5
12649,Kisii,Nairobi,shuttle,11,2,2017,11,29,2,6
12651,Keroka,Nairobi,shuttle,11,1,2018,3,25,6,5
12652,Kisii,Nairobi,shuttle,11,7,2017,11,29,2,5
12653,Kisii,Nairobi,shuttle,11,7,2017,11,29,2,6
12654,Rongo,Nairobi,Bus,49,5,2018,3,25,6,7
12655,Rongo,Nairobi,Bus,49,1,2018,3,25,6,7
12656,Kijauri,Nairobi,Bus,49,6,2018,3,25,6,7
12657,Nyachenge,Nairobi,Bus,49,1,2018,3,25,6,7
12658,Rongo,Nairobi,Bus,49,4,2018,3,25,6,7
12659,Awendo,Nairobi,Bus,49,6,2018,3,25,6,8
12660,Migori,Nairobi,Bus,49,26,2018,3,25,6,7
12661,Awendo,Nairobi,Bus,49,28,2018,3,25,6,7
12662,Homa Bay,Nairobi,Bus,49,4,2018,3,25,6,7
12663,Homa Bay,Nairobi,Bus,49,31,2018,3,25,6,7
12664,Sirare,Nairobi,Bus,49,47,2018,3,25,6,19
12665,Rongo,Nairobi,Bus,49,7,2018,3,25,6,7
12666,Kijauri,Nairobi,shuttle,11,1,2018,3,25,6,5
12667,Nyachenge,Nairobi,Bus,49,8,2018,3,25,6,7
12668,Rongo,Nairobi,Bus,49,4,2018,3,25,6,7
12669,Homa Bay,Nairobi,Bus,49,6,2018,3,25,6,7
12670,Kijauri,Nairobi,shuttle,11,1,2018,3,25,6,11
12671,Kehancha,Nairobi,Bus,49,12,2018,3,25,6,7
12672,Kijauri,Nairobi,shuttle,11,1,2018,3,25,6,10
12673,Kisii,Nairobi,shuttle,11,11,2017,11,29,2,5
12674,Kijauri,Nairobi,shuttle,11,1,2018,3,25,6,10
12675,Kijauri,Nairobi,shuttle,11,1,2018,3,25,6,9
12676,Kijauri,Nairobi,shuttle,11,1,2018,3,25,6,8
12677,Kehancha,Nairobi,Bus,49,3,2018,3,25,6,7
12678,Kijauri,Nairobi,Bus,49,1,2018,3,25,6,7
12679,Migori,Nairobi,Bus,49,34,2018,3,25,6,8
12680,Kijauri,Nairobi,shuttle,11,1,2018,3,25,6,6
12681,Nyachenge,Nairobi,Bus,49,1,2018,3,25,6,8
12682,Kijauri,Nairobi,shuttle,11,2,2018,3,25,6,6
12683,Homa Bay,Nairobi,Bus,49,29,2018,3,25,6,7
12684,Sirare,Nairobi,Bus,49,13,2018,3,25,6,6
12685,Rongo,Nairobi,Bus,49,4,2018,3,25,6,7
12686,Kijauri,Nairobi,shuttle,11,1,2018,3,25,6,9
12694,Kijauri,Nairobi,shuttle,11,1,2018,3,25,6,5
12695,Kijauri,Nairobi,Bus,49,3,2018,3,26,0,7
12696,Rongo,Nairobi,Bus,49,3,2018,3,26,0,7
12697,Rongo,Nairobi,Bus,49,1,2018,3,26,0,8
12698,Sirare,Nairobi,Bus,49,48,2018,3,26,0,19
12699,Homa Bay,Nairobi,Bus,49,30,2018,3,26,0,7
12700,Rongo,Nairobi,Bus,49,9,2018,3,26,0,7
12701,Rongo,Nairobi,Bus,49,7,2018,3,26,0,7
12702,Awendo,Nairobi,Bus,49,27,2018,3,26,0,7
12703,Migori,Nairobi,Bus,49,30,2018,3,26,0,7
12704,Awendo,Nairobi,Bus,49,4,2018,3,26,0,8
12705,Awendo,Nairobi,Bus,49,5,2018,3,26,0,7
12706,Rongo,Nairobi,Bus,49,5,2018,3,26,0,7
12707,Kisii,Nairobi,shuttle,11,1,2017,11,29,2,5
12708,Kehancha,Nairobi,Bus,49,23,2018,3,26,0,7
12709,Rongo,Nairobi,Bus,49,5,2018,3,26,0,7
12710,Kijauri,Nairobi,shuttle,11,1,2018,3,26,0,9
12711,Kijauri,Nairobi,shuttle,11,1,2018,3,26,0,9
12712,Nyachenge,Nairobi,Bus,49,4,2018,3,26,0,7
12713,Keroka,Nairobi,Bus,49,1,2018,3,26,0,7
12714,Kijauri,Nairobi,shuttle,11,3,2018,3,26,0,6
12715,Keroka,Nairobi,shuttle,11,1,2018,3,26,0,6
12716,Kijauri,Nairobi,shuttle,11,2,2018,3,26,0,6
12717,Nyachenge,Nairobi,Bus,49,1,2018,3,26,0,7
12718,Homa Bay,Nairobi,Bus,49,1,2018,3,26,0,7
12719,Homa Bay,Nairobi,Bus,49,15,2018,3,26,0,7
12720,Sirare,Nairobi,Bus,49,9,2018,3,26,0,6
12721,Migori,Nairobi,Bus,49,12,2018,3,26,0,8
12722,Kijauri,Nairobi,shuttle,11,1,2018,3,26,0,5
12723,Kehancha,Nairobi,Bus,49,8,2018,3,26,0,7
12724,Kijauri,Nairobi,shuttle,11,1,2018,3,26,0,5
12725,Kisii,Nairobi,shuttle,11,1,2017,11,29,2,5
12726,Rongo,Nairobi,Bus,49,1,2018,3,26,0,7
12735,Kijauri,Nairobi,Bus,49,1,2018,3,26,0,7
12736,Keroka,Nairobi,Bus,49,3,2018,3,27,1,7
12737,Sirare,Nairobi,Bus,49,46,2018,3,27,1,19
12738,Kijauri,Nairobi,Bus,49,8,2018,3,27,1,7
12739,Homa Bay,Nairobi,Bus,49,12,2018,3,27,1,7
12740,Homa Bay,Nairobi,Bus,49,32,2018,3,27,1,7
12741,Migori,Nairobi,Bus,49,39,2018,3,27,1,7
12742,Rongo,Nairobi,Bus,49,15,2018,3,27,1,7
12743,Rongo,Nairobi,Bus,49,9,2018,3,27,1,7
12744,Kehancha,Nairobi,Bus,49,20,2018,3,27,1,7
12745,Awendo,Nairobi,Bus,49,10,2018,3,27,1,8
12746,Rongo,Nairobi,Bus,49,4,2018,3,27,1,7
12747,Awendo,Nairobi,Bus,49,6,2018,3,27,1,7
12748,Rongo,Nairobi,Bus,49,8,2018,3,27,1,7
12749,Sirare,Nairobi,Bus,49,1,2018,3,27,1,6
12750,Kijauri,Nairobi,shuttle,11,2,2018,3,27,1,8
12751,Awendo,Nairobi,Bus,49,27,2018,3,27,1,7
12752,Kijauri,Nairobi,shuttle,11,1,2018,3,27,1,7
12753,Rongo,Nairobi,Bus,49,4,2018,3,27,1,7
12754,Kijauri,Nairobi,shuttle,11,2,2018,3,27,1,7
12755,Kijauri,Nairobi,shuttle,11,1,2018,3,27,1,6
12756,Kijauri,Nairobi,shuttle,11,1,2018,3,27,1,6
12757,Homa Bay,Nairobi,Bus,49,3,2018,3,27,1,7
12758,Homa Bay,Nairobi,Bus,49,16,2018,3,27,1,7
12759,Nyachenge,Nairobi,Bus,49,1,2018,3,27,1,7
12760,Migori,Nairobi,Bus,49,17,2018,3,27,1,8
12761,Kehancha,Nairobi,Bus,49,11,2018,3,27,1,7
12762,Keroka,Nairobi,shuttle,11,1,2018,3,27,1,6
12772,Kisii,Nairobi,Bus,49,1,2017,11,28,1,7
12773,Kisii,Nairobi,Bus,49,8,2017,11,28,1,7
12774,Kisii,Nairobi,shuttle,11,4,2017,11,28,1,8
12775,Rongo,Nairobi,Bus,49,3,2018,3,28,2,7
12776,Sirare,Nairobi,Bus,49,24,2018,3,28,2,19
12777,Rongo,Nairobi,Bus,49,6,2018,3,28,2,7
12778,Rongo,Nairobi,Bus,49,21,2018,3,28,2,7
12779,Migori,Nairobi,Bus,49,32,2018,3,28,2,7
12780,Awendo,Nairobi,Bus,49,11,2018,3,28,2,7
12781,Keroka,Nairobi,Bus,49,1,2018,3,28,2,7
12782,Rongo,Nairobi,Bus,49,2,2018,3,28,2,7
